A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,y
10.5,0.77,7.3,3.14,34.0,0.49,0.155,0.039,0.9926,1.3,136.0,0
10.6,0.33,8.2,3.02,53.0,0.49,0.22,0.037,0.9951,9.6,154.0,0
10.6,0.33,8.2,3.02,52.0,0.49,0.24,0.038,0.9952,9.3,163.0,0
12.0,0.34,8.4,3.04,22.0,0.49,0.23,0.035,0.9935,7.8,95.0,0
10.1,0.37,8.3,3.05,34.0,0.49,0.2,0.04,0.9938,1.7,169.0,1
10.1,0.37,8.3,3.05,38.0,0.49,0.2,0.038,0.9939,1.7,167.0,0
9.2,0.36,6.6,3.13,17.0,0.24,0.3,0.034,0.9933,1.2,121.0,1
11.0,0.63,6.9,3.25,15.0,0.49,0.21,0.041,0.9927,1.4,164.0,1
10.0,0.49,8.0,3.34,31.0,0.49,0.25,0.044,0.998,9.0,185.0,0
8.7,0.39,6.6,3.28,41.0,0.49,0.21,0.042,0.9997,18.15,158.0,0
8.7,0.44,7.2,3.04,47.0,0.74,0.27,0.037,0.9981,12.5,156.0,1
11.1,0.54,14.2,3.15,33.0,0.49,0.27,0.037,0.992,1.1,156.0,0
11.0,0.55,7.9,3.04,48.0,0.49,0.28,0.045,0.9954,7.7,195.0,0
11.1,0.54,7.4,3.15,33.0,0.49,0.27,0.037,0.992,1.1,156.0,0
8.7,0.39,6.6,3.28,41.0,0.49,0.21,0.042,0.9997,18.15,158.0,0
8.7,0.44,7.2,3.04,47.0,0.74,0.27,0.037,0.9981,12.5,156.0,1
10.8,0.54,7.3,3.24,32.0,0.49,0.26,0.028,0.9936,5.0,107.0,0
9.0,0.67,7.1,3.38,44.0,0.74,0.18,0.044,0.9996,15.6,176.0,0
10.3,0.4,8.5,3.03,17.0,0.49,0.15,0.031,0.9932,1.5,122.0,0
9.9,0.32,8.9,2.91,6.0,0.49,0.13,0.028,0.9926,1.0,24.0,1
10.0,0.41,8.1,3.13,32.0,0.49,0.28,0.04,0.9936,1.0,148.0,0
9.8,0.42,6.0,3.21,26.0,0.49,0.17,0.034,0.992,1.0,106.0,0
10.8,0.54,7.3,3.24,32.0,0.49,0.26,0.028,0.9936,5.0,107.0,0
9.0,0.67,7.1,3.38,44.0,0.74,0.18,0.044,0.9996,15.6,176.0,0
10.6,0.57,7.2,3.23,27.0,0.49,0.16,0.037,0.9924,1.3,104.0,0
10.6,0.72,7.3,3.2,28.0,0.49,0.14,0.038,0.9928,1.1,99.0,0
9.9,0.32,8.9,2.91,6.0,0.49,0.13,0.028,0.9926,1.0,24.0,1
10.6,0.47,7.9,3.18,33.0,0.49,0.12,0.049,0.9952,5.2,152.0,0
9.9,0.45,6.7,3.13,35.0,0.49,0.29,0.034,0.9945,4.7,156.0,0
9.9,0.45,6.7,3.12,36.0,0.49,0.3,0.034,0.9945,4.8,158.0,0
12.8,0.59,7.1,3.34,32.0,0.24,0.36,0.025,0.9903,1.8,102.0,0
10.3,0.4,8.5,3.03,17.0,0.49,0.15,0.031,0.9932,1.5,122.0,0
10.6,0.48,7.9,3.18,36.0,0.49,0.18,0.051,0.9953,5.2,157.0,0
8.7,0.31,6.6,3.09,45.0,0.99,0.19,0.122,0.9936,1.2,129.0,0
9.6,0.58,7.6,3.08,45.0,0.49,0.23,0.036,0.9967,10.0,182.0,0
10.6,0.48,7.9,3.18,36.0,0.49,0.18,0.051,0.9953,5.2,157.0,0
12.8,0.52,7.8,3.29,33.0,0.74,0.3,0.033,0.991,1.8,156.0,0
10.1,0.46,9.1,3.15,10.0,0.49,0.28,0.059,0.9958,2.0,112.0,1
12.8,0.52,7.8,3.29,33.0,0.74,0.3,0.033,0.991,1.8,156.0,0
10.1,0.46,9.1,3.15,10.0,0.49,0.28,0.059,0.9958,2.0,112.0,1
10.1,0.51,8.5,3.14,29.0,0.49,0.19,0.044,0.9938,3.5,117.0,0
9.2,0.41,7.6,3.06,36.0,0.49,0.18,0.046,0.9996,18.05,158.0,1
9.9,0.44,7.5,3.33,19.0,0.49,0.19,0.055,0.9946,1.8,110.0,1
9.7,0.58,7.4,3.52,49.0,0.49,0.3,0.055,0.9974,8.2,188.0,0
9.9,0.46,6.7,3.21,35.0,0.74,0.3,0.038,0.9945,5.0,157.0,1
9.9,0.45,6.6,3.21,36.0,0.74,0.3,0.041,0.9946,4.6,159.0,1
9.7,0.58,7.4,3.52,49.0,0.49,0.3,0.055,0.9974,8.2,188.0,0
10.3,0.5,6.9,3.54,50.0,0.49,0.22,0.063,0.9957,7.0,168.0,0
10.3,0.35,7.8,3.16,21.0,0.49,0.26,0.045,0.9931,3.1,116.0,1
10.5,0.76,6.8,3.63,61.0,0.74,0.17,0.053,0.9953,2.4,182.0,0
9.8,0.44,6.2,3.32,20.0,0.49,0.27,0.05,0.9931,1.4,74.0,0
10.1,0.68,6.4,3.58,54.0,0.74,0.18,0.046,0.9978,11.9,168.0,1
9.5,0.45,9.8,3.18,13.0,0.49,0.31,0.046,1.0004,15.4,119.0,1
11.5,0.32,9.0,2.94,32.0,0.49,0.3,0.039,0.9938,7.2,84.0,0
10.1,0.68,6.4,3.58,54.0,0.74,0.18,0.046,0.9978,11.9,168.0,1
9.2,0.42,6.4,3.21,52.0,0.74,0.25,0.045,0.9956,7.8,209.0,0
8.7,0.4,7.3,3.02,46.0,0.74,0.3,0.039,0.9982,13.5,165.0,1
9.8,0.46,9.3,3.11,34.0,0.49,0.31,0.042,0.9948,1.3,147.0,1
9.2,0.42,6.4,3.21,52.0,0.74,0.25,0.045,0.9956,7.8,209.0,0
8.7,0.4,7.3,3.02,46.0,0.74,0.3,0.039,0.9982,13.5,165.0,1
11.2,0.48,7.0,3.35,27.0,0.74,0.27,0.036,0.9926,1.5,122.0,0
12.3,0.82,7.9,3.08,30.0,0.74,0.14,0.028,0.991,1.2,165.0,0
10.4,0.44,6.4,3.34,49.0,0.49,0.12,0.042,0.9945,6.4,161.0,0
10.7,0.41,6.8,3.13,25.0,0.74,0.21,0.047,0.9916,1.2,111.0,0
10.5,0.59,8.6,3.13,9.0,0.49,0.16,0.043,0.9953,7.3,63.0,0
9.4,0.4,7.0,2.95,37.0,0.49,0.29,0.047,0.9938,3.8,136.0,0
9.2,0.43,6.4,3.24,53.0,0.49,0.27,0.046,0.9956,7.3,206.0,0
11.9,0.3,6.6,3.15,56.0,0.01,0.55,0.034,0.9906,2.7,122.0,1
9.2,0.43,6.4,3.24,53.0,0.49,0.27,0.046,0.9956,7.3,206.0,0
9.9,0.39,6.3,3.27,24.0,0.74,0.24,0.172,0.9932,1.4,108.0,0
11.4,0.5,6.7,3.11,20.0,0.49,0.33,0.167,0.9914,1.6,94.0,0
9.4,0.4,7.0,2.95,37.0,0.49,0.29,0.047,0.9938,3.8,136.0,0
10.7,0.52,8.2,3.08,55.0,0.49,0.34,0.046,0.996,8.0,223.0,0
12.7,0.36,5.6,3.28,27.0,0.24,0.39,0.034,0.9906,4.7,77.0,1
9.5,0.35,6.7,3.24,39.0,0.01,0.41,0.048,0.9942,2.8,137.0,1
12.5,0.46,7.5,3.07,44.0,0.49,0.32,0.031,0.9906,1.7,109.0,0
8.6,0.47,6.9,2.98,59.0,0.49,0.27,0.057,1.0024,23.5,235.0,1
12.5,0.46,7.5,3.07,44.0,0.49,0.32,0.031,0.9906,1.7,109.0,0
10.1,0.34,8.2,3.12,19.0,0.49,0.26,0.04,0.9941,5.2,100.0,0
10.8,0.34,8.0,3.14,40.0,0.49,0.29,0.035,0.9958,11.7,131.0,1
10.7,0.47,7.5,3.4,42.0,0.49,0.19,0.047,0.9932,1.6,140.0,0
9.0,0.4,6.9,3.09,61.0,0.49,0.34,0.045,0.9957,7.3,206.0,0
9.2,0.52,6.2,3.22,17.0,0.49,0.2,0.065,0.9937,1.6,143.0,0
8.5,0.48,6.4,3.14,53.0,0.49,0.37,0.045,0.9982,13.3,243.0,0
9.4,0.34,8.9,3.13,17.0,0.49,0.32,0.05,0.9956,1.6,131.0,1
8.7,0.37,6.5,3.11,16.0,0.49,0.44,0.045,0.9957,7.7,169.0,0
9.4,0.36,7.0,3.36,22.0,0.49,0.14,0.053,0.9954,5.9,118.0,0
9.7,0.53,6.4,3.38,37.0,0.49,0.26,0.037,0.9954,6.4,161.0,0
10.2,0.44,9.0,3.31,52.0,0.49,0.22,0.048,0.9987,10.4,195.0,0
9.4,0.34,8.9,3.13,17.0,0.49,0.32,0.05,0.9956,1.6,131.0,1
11.5,0.35,8.2,3.19,14.0,0.49,0.2,0.057,0.9928,3.5,108.0,0
9.6,0.31,7.8,2.94,21.0,0.24,0.15,0.047,0.9951,7.7,98.0,0
11.4,0.7,6.9,3.23,6.0,0.24,0.25,0.053,0.993,1.8,121.0,1
11.5,0.35,8.2,3.19,14.0,0.49,0.2,0.057,0.9928,3.5,108.0,0
9.2,0.52,8.3,3.03,50.0,0.49,0.25,0.048,1.0001,16.8,228.0,0
10.2,0.45,7.5,3.26,21.0,0.74,0.14,0.035,0.9933,1.6,126.0,0
10.0,0.33,7.8,3.21,29.0,0.49,0.49,0.043,0.9952,7.0,149.0,1
9.7,0.48,8.1,3.13,43.0,0.49,0.12,0.042,0.9934,1.2,160.0,0
9.2,0.51,7.6,2.96,42.0,0.49,0.47,0.239,0.9988,13.0,220.0,1
10.5,0.39,7.9,3.1,26.0,0.49,0.22,0.042,0.993,3.8,105.0,1
10.0,0.33,7.8,3.21,29.0,0.49,0.49,0.043,0.9952,7.0,149.0,1
10.1,0.52,6.4,3.27,42.0,0.49,0.22,0.054,0.9948,7.5,151.0,0
10.1,0.52,6.4,3.27,42.0,0.49,0.22,0.054,0.9948,7.5,151.0,0
10.2,0.59,7.1,3.4,31.0,0.49,0.3,0.045,0.9942,1.6,100.0,1
9.0,0.58,6.4,3.12,48.0,0.74,0.42,0.076,0.9978,12.8,209.0,0
8.8,0.38,7.9,3.15,35.0,0.28,0.33,0.053,1.0103,31.6,176.0,0
9.0,0.38,6.6,3.11,19.0,0.49,0.46,0.052,0.9956,7.4,184.0,1
10.2,0.59,7.8,3.09,27.0,0.49,0.28,0.046,0.9936,1.3,142.0,1
9.2,0.48,5.8,3.19,21.0,0.49,0.15,0.048,0.9929,1.1,98.0,1
11.3,0.58,7.8,3.26,34.0,0.49,0.4,0.06,0.9966,7.8,162.0,0
8.8,0.45,6.6,3.12,52.0,0.49,0.31,0.05,0.9964,7.7,220.0,1
9.3,0.4,6.6,3.16,53.0,0.49,0.325,0.049,0.996,7.7,217.0,1
9.4,0.45,6.6,3.17,62.0,0.49,0.27,0.049,0.9959,7.8,217.0,0
10.3,0.4,6.7,3.23,54.0,0.49,0.26,0.047,0.9954,8.3,191.0,0
8.8,0.38,7.9,3.15,35.0,0.28,0.33,0.053,1.0103,31.6,176.0,0
10.8,0.43,7.8,3.25,8.0,0.56,0.445,0.04,0.9938,1.0,84.0,1
11.8,0.51,8.8,2.95,33.0,0.34,0.39,0.055,0.9927,5.9,128.0,0
9.9,0.44,7.1,3.14,10.0,0.38,0.31,0.036,0.9924,1.2,124.0,0
9.8,0.56,7.8,3.2,33.0,0.18,0.24,0.046,0.9963,6.7,160.0,0
9.3,0.38,6.6,3.2,41.0,0.31,0.26,0.138,0.9951,4.8,168.0,1
9.3,0.38,6.6,3.2,35.0,0.31,0.27,0.137,0.9951,5.3,163.0,1
10.3,0.44,6.8,3.3,82.0,0.29,0.22,0.046,0.9955,8.9,188.0,0
8.9,0.47,6.2,3.17,65.0,0.32,0.27,0.047,0.9961,8.8,224.0,1
11.1,0.35,7.3,3.11,60.0,0.37,0.23,0.032,0.992,1.8,156.0,0
10.4,0.45,6.2,3.36,42.0,0.2,0.3,0.045,0.9944,6.6,170.0,0
10.1,0.43,6.4,3.33,18.0,0.2,0.35,0.034,0.9944,5.7,117.0,1
9.0,0.55,7.6,3.22,44.0,0.34,0.32,0.054,1.0008,18.35,197.0,1
11.9,0.55,6.3,3.74,49.0,0.3,0.31,0.046,0.9962,10.0,212.0,0
10.0,0.72,7.4,3.46,42.0,0.37,0.26,0.047,0.9982,9.4,147.0,1
11.4,0.55,7.1,3.27,28.0,0.25,0.16,0.034,0.9915,1.3,123.0,0
11.8,0.49,7.0,3.28,41.0,0.3,0.24,0.04,0.9927,4.2,213.0,0
10.2,0.41,6.7,3.25,54.0,0.22,0.265,0.048,0.9955,8.6,198.0,1
9.2,0.42,7.7,3.37,47.0,0.32,0.12,0.06,0.9952,1.4,150.0,0
11.0,0.4,7.2,3.25,35.0,0.33,0.21,0.036,0.9928,3.0,132.0,0
10.0,0.31,8.5,3.08,47.0,0.36,0.32,0.041,0.9982,14.9,190.0,0
12.2,0.37,6.9,3.32,39.0,0.3,0.18,0.038,0.9914,2.0,190.0,0
11.8,0.49,7.0,3.28,41.0,0.3,0.24,0.04,0.9927,4.2,213.0,0
11.6,0.43,6.3,3.38,35.0,0.29,0.26,0.043,0.9918,2.2,175.0,0
10.2,0.61,6.7,3.44,25.0,0.3,0.26,0.043,0.9944,1.8,121.0,0
10.3,0.46,7.9,3.14,43.0,0.36,0.29,0.033,0.9969,11.1,208.0,1
9.6,0.44,6.7,3.16,27.0,0.42,0.33,0.058,0.9954,6.4,151.0,1
9.6,0.45,6.7,3.16,25.0,0.42,0.31,0.057,0.9955,6.4,148.0,1
11.3,0.47,6.6,3.41,32.0,0.31,0.25,0.035,0.9921,1.5,127.0,0
9.9,0.55,6.4,3.41,38.0,0.22,0.24,0.038,0.9934,1.5,157.0,0
9.6,0.4,6.8,3.45,48.0,0.29,0.26,0.056,0.9998,16.95,179.0,1
9.8,0.39,6.8,3.44,50.0,0.3,0.22,0.055,0.9984,13.6,180.0,1
10.5,0.47,8.1,3.08,10.0,0.24,0.31,0.032,0.9924,1.6,67.0,1
10.8,0.51,7.0,3.24,31.0,0.3,0.2,0.037,0.9939,6.1,120.0,1
10.0,0.51,7.9,3.22,25.0,0.37,0.18,0.061,0.995,3.0,178.0,0
10.1,0.49,6.6,3.3,23.0,0.27,0.34,0.059,0.9957,6.2,136.0,0
9.4,0.48,6.8,3.07,35.0,0.24,0.3,0.123,0.9953,6.6,116.0,1
10.8,0.5,7.0,3.26,29.0,0.31,0.21,0.046,0.9939,6.0,108.0,0
9.9,0.43,6.8,3.1,19.0,0.32,0.27,0.044,0.9921,1.5,142.0,0
9.4,0.31,5.8,3.38,24.0,0.27,0.23,0.043,0.9933,1.8,69.0,0
12.0,0.38,7.5,3.24,33.0,1.0,0.4,0.041,0.9977,19.5,148.0,0
10.5,0.42,7.0,3.47,31.0,0.3,0.13,0.056,0.9945,5.0,122.0,0
9.3,0.37,6.9,3.29,55.0,0.22,0.17,0.064,0.9952,4.6,152.0,0
11.8,0.44,7.0,3.23,28.0,0.32,0.3,0.034,0.9924,6.4,97.0,0
10.0,0.36,7.6,3.48,68.0,0.44,0.445,0.045,0.9986,14.5,212.0,0
9.4,0.48,6.8,3.07,35.0,0.24,0.3,0.123,0.9953,6.6,116.0,1
11.4,0.68,7.5,3.2,45.0,0.33,0.22,0.036,0.9939,6.7,138.0,0
10.4,0.3,9.2,2.94,40.0,0.3,0.23,0.031,0.9929,1.1,99.0,0
9.5,0.37,8.7,3.36,68.0,0.46,0.34,0.055,0.9988,13.8,198.0,0
11.9,0.32,6.6,3.14,48.0,0.04,0.545,0.031,0.9906,2.5,111.0,1
11.1,0.45,8.1,2.99,49.0,0.31,0.3,0.041,0.9914,1.1,123.0,0
9.6,0.38,6.9,3.39,50.0,0.3,0.16,0.057,0.9978,9.6,185.0,0
12.0,0.47,8.0,3.29,56.0,0.36,0.32,0.042,0.9928,4.6,178.0,0
8.7,0.42,6.1,3.14,15.0,0.23,0.22,0.052,0.9948,3.1,104.0,1
9.6,0.38,6.9,3.39,50.0,0.3,0.16,0.057,0.9978,9.6,185.0,0
10.0,0.44,7.5,3.24,19.0,0.38,0.15,0.054,0.9946,1.8,101.0,1
9.6,0.45,6.6,3.14,23.0,0.47,0.37,0.061,0.9954,6.5,150.0,0
12.9,0.32,7.7,3.18,28.0,0.4,0.38,0.038,0.9906,2.0,152.0,0
9.7,0.35,6.3,3.14,47.0,0.23,0.25,0.039,0.99705,14.9,142.0,0
9.3,0.51,8.3,3.23,33.0,0.36,0.3,0.042,0.9982,10.0,169.0,0
9.1,0.3,6.6,3.1,52.0,0.58,0.22,0.133,0.9932,1.1,136.0,1
8.6,0.48,6.1,3.16,46.0,0.31,0.34,0.053,0.9977,12.0,238.0,1
9.9,0.42,7.5,3.14,33.0,0.29,0.22,0.05,0.994,4.8,87.0,1
9.3,0.51,8.3,3.23,33.0,0.36,0.3,0.042,0.9982,10.0,169.0,0
10.9,0.42,8.0,3.28,20.0,0.24,0.27,0.044,0.9929,1.2,102.0,1
10.2,0.43,6.1,3.2,45.0,0.27,0.17,0.056,0.9924,1.5,135.0,0
9.7,0.57,7.4,3.11,44.0,0.3,0.18,0.045,0.9966,10.4,174.0,0
9.5,0.54,6.1,3.24,53.0,0.44,0.255,0.045,0.9967,12.3,197.0,0
11.1,0.43,6.4,3.31,33.0,0.28,0.16,0.042,0.9914,2.2,93.0,0
9.7,0.35,6.3,3.14,47.0,0.23,0.25,0.039,0.99705,14.9,142.0,0
9.3,0.43,6.7,3.22,54.0,0.25,0.27,0.053,0.9961,8.0,202.0,1
8.8,0.44,6.9,3.17,56.0,0.23,0.29,0.056,0.9967,8.6,215.0,1
10.6,0.46,9.6,2.8,12.0,0.28,0.21,0.038,0.9926,1.2,53.0,1
9.3,0.44,6.6,3.17,81.0,0.2,0.62,0.046,0.99605,8.7,224.0,1
10.2,0.35,6.4,3.31,67.0,0.19,0.28,0.042,0.99435,5.4,181.0,0
10.2,0.51,8.0,3.16,31.0,0.28,0.3,0.044,0.9948,5.7,124.0,0
9.6,0.5,7.3,3.4,18.0,0.3,0.21,0.037,0.997,10.9,112.0,0
9.3,0.43,6.7,3.22,54.0,0.25,0.27,0.053,0.9961,8.0,202.0,1
8.8,0.44,6.9,3.17,56.0,0.23,0.29,0.056,0.9967,8.6,215.0,1
8.8,0.45,6.6,3.17,56.0,0.26,0.32,0.054,0.9961,7.7,209.0,1
8.9,0.69,7.4,3.28,50.0,0.22,0.32,0.051,0.9955,1.7,179.0,1
10.0,0.38,6.6,3.17,58.0,0.07,0.37,0.048,0.9922,1.4,144.0,1
10.9,0.42,7.8,3.04,33.0,0.26,0.39,0.059,0.9955,9.9,181.0,0
9.5,0.72,6.5,3.34,40.0,0.26,0.18,0.041,0.9941,1.4,141.0,0
10.9,0.43,7.8,3.04,32.0,0.26,0.4,0.059,0.9955,9.5,178.0,0
10.9,0.42,7.8,3.04,33.0,0.26,0.39,0.059,0.9955,9.9,181.0,0
10.8,0.4,6.9,3.16,33.0,0.28,0.19,0.054,0.9924,3.0,99.0,0
12.0,0.4,7.7,3.24,28.0,1.0,0.49,0.03,0.9973,19.6,135.0,0
9.8,0.47,6.6,3.56,42.0,0.35,0.25,0.069,0.999,14.0,163.0,1
9.5,0.72,6.5,3.34,40.0,0.26,0.18,0.041,0.9941,1.4,141.0,0
9.8,0.38,8.4,3.24,47.0,0.31,0.17,0.052,0.9953,5.4,150.0,1
11.4,0.37,8.5,3.05,73.0,0.26,0.21,0.034,0.9945,9.25,142.0,0
10.1,0.57,8.7,3.27,17.0,0.4,0.45,0.067,0.9957,1.5,100.0,0
11.4,0.37,8.5,3.05,73.0,0.26,0.21,0.034,0.9945,9.25,142.0,0
12.0,0.34,8.2,3.16,37.0,0.29,0.36,0.035,0.9939,7.6,122.0,1
9.1,0.46,9.4,3.15,26.0,0.3,0.16,0.042,0.9954,1.4,176.0,1
9.3,0.5,6.4,3.36,25.0,0.24,0.33,0.054,0.9943,1.6,117.0,1
10.4,0.53,7.8,3.2,21.0,0.36,0.22,0.056,0.993,1.4,153.0,0
9.1,0.64,7.4,3.27,42.0,0.31,0.35,0.062,1.0002,17.95,187.0,1
9.4,0.54,6.6,3.32,23.0,0.24,0.37,0.064,0.9946,2.0,120.0,1
9.6,0.47,6.7,3.16,22.0,0.41,0.37,0.061,0.9953,6.3,149.0,0
12.0,0.62,7.1,3.19,27.0,0.32,0.37,0.037,0.9918,1.4,126.0,1
8.7,0.41,6.8,3.06,56.0,0.29,0.23,0.073,0.9984,15.4,173.0,0
9.9,0.58,6.4,3.39,35.0,0.21,0.26,0.04,0.9956,7.1,162.0,0
9.3,0.4,7.6,3.08,57.0,0.22,0.3,0.049,0.9966,10.2,191.0,0
9.5,0.32,9.4,3.07,14.0,0.23,0.16,0.042,0.9942,1.6,67.0,1
8.7,0.41,6.8,3.06,56.0,0.29,0.23,0.073,0.9984,15.4,173.0,0
9.9,0.58,6.4,3.39,35.0,0.21,0.26,0.04,0.9956,7.1,162.0,0
9.3,0.4,7.6,3.08,57.0,0.22,0.3,0.049,0.9966,10.2,191.0,0
9.4,0.39,7.5,3.16,29.0,0.39,0.33,0.065,0.9974,12.4,119.0,1
9.4,0.41,7.6,3.15,9.0,0.2,0.38,0.046,0.9944,3.4,116.0,1
8.8,0.79,8.8,3.28,60.0,0.43,0.2,0.053,1.0008,15.0,184.0,0
9.4,0.39,7.5,3.16,29.0,0.39,0.33,0.065,0.9974,12.4,119.0,1
8.8,0.79,8.8,3.28,60.0,0.43,0.2,0.053,1.0008,15.0,184.0,0
9.9,0.41,6.6,3.18,39.0,0.21,0.36,0.049,0.9928,1.5,184.0,0
9.4,0.41,7.6,3.15,9.0,0.2,0.38,0.046,0.9944,3.4,116.0,1
12.6,0.37,5.6,3.29,24.0,0.24,0.46,0.042,0.9908,4.8,72.0,0
11.1,0.43,7.2,3.19,18.0,0.38,0.15,0.038,0.9917,1.2,110.0,0
12.0,0.53,6.8,3.09,10.0,0.35,0.3,0.038,0.9912,2.8,164.0,0
12.3,0.44,6.0,3.38,27.0,0.29,0.26,0.032,0.9896,1.0,96.0,0
13.0,0.41,6.8,3.19,38.0,0.28,0.33,0.032,0.9889,1.2,131.0,0
12.0,0.53,6.8,3.09,10.0,0.35,0.3,0.038,0.9912,2.8,164.0,0
10.9,0.38,7.4,3.07,23.0,0.31,0.29,0.035,0.9926,1.7,110.0,1
10.0,0.54,7.3,3.36,34.0,0.24,0.19,0.054,0.9964,6.3,231.0,0
9.0,0.32,6.5,3.22,35.0,0.12,0.32,0.033,0.9974,11.5,165.0,1
10.4,0.6,7.1,3.42,13.0,0.4,0.32,0.034,0.9944,1.5,84.0,1
9.0,0.32,6.5,3.22,35.0,0.12,0.32,0.033,0.9974,11.5,165.0,1
10.0,0.54,7.3,3.36,34.0,0.24,0.19,0.054,0.9964,6.3,231.0,0
10.0,0.54,7.3,3.36,35.0,0.23,0.17,0.051,0.9963,6.3,240.0,0
10.6,0.41,6.4,3.6,43.0,0.3,0.21,0.044,0.9949,5.6,160.0,0
9.3,0.56,8.0,2.99,37.0,0.42,0.55,0.211,0.9988,12.6,213.0,1
9.4,0.54,7.0,3.04,27.0,0.23,0.19,0.123,0.9954,5.7,104.0,0
9.3,0.55,6.5,3.44,53.0,0.36,0.34,0.052,0.9984,11.0,247.0,0
9.4,0.54,7.0,3.04,27.0,0.23,0.19,0.123,0.9954,5.7,104.0,0
10.5,0.51,6.9,3.42,24.0,0.33,0.18,0.054,0.9926,1.0,164.0,1
9.5,0.52,8.2,3.07,96.0,0.31,0.18,0.039,0.9976,11.8,249.0,0
11.2,0.77,8.3,3.33,32.0,0.45,0.28,0.059,0.9972,7.8,139.0,0
12.3,0.62,6.1,3.29,21.0,0.46,0.34,0.029,0.991,4.7,94.0,0
9.0,0.44,7.4,3.27,44.0,0.2,0.44,0.049,0.998,11.5,157.0,1
9.0,0.38,7.6,3.07,62.0,0.58,0.26,0.041,0.9966,7.9,180.0,1
9.0,0.44,7.4,3.27,44.0,0.2,0.44,0.049,0.998,11.5,157.0,1
9.0,0.82,8.7,2.98,34.0,0.57,0.49,0.052,1.0007,17.8,243.0,1
11.4,0.42,7.0,3.25,48.0,0.25,0.24,0.042,0.992,1.7,189.0,0
12.3,0.62,6.1,3.29,21.0,0.46,0.34,0.029,0.991,4.7,94.0,0
10.3,0.59,8.3,3.28,16.0,0.39,0.27,0.058,0.9955,2.4,107.0,1
9.8,0.45,8.0,3.14,83.0,0.28,0.22,0.053,0.9981,14.0,197.0,0
9.7,0.47,8.9,3.14,13.0,0.34,0.34,0.056,0.9946,1.6,176.0,1
9.7,0.47,8.9,3.13,14.0,0.34,0.33,0.056,0.9946,1.4,171.0,1
9.8,0.45,8.0,3.14,83.0,0.28,0.22,0.053,0.9981,14.0,197.0,0
10.5,0.66,6.7,3.32,57.0,0.19,0.18,0.046,0.9946,4.7,161.0,0
10.0,0.46,7.8,3.14,78.0,0.28,0.2,0.054,0.997,10.2,186.0,0
9.5,0.39,6.6,3.24,57.0,0.3,0.28,0.049,0.9958,7.8,202.0,1
10.5,0.61,7.1,3.43,25.0,0.3,0.25,0.042,0.994,2.4,122.0,0
10.2,0.43,7.6,3.12,28.0,0.44,0.36,0.255,0.9958,8.3,142.0,0
9.8,0.5,7.6,3.34,45.0,0.25,0.27,0.05,0.9984,13.9,199.0,0
11.6,0.37,6.9,3.1,34.0,0.28,0.37,0.031,0.9948,13.8,137.0,0
10.3,0.5,6.3,3.31,35.0,0.21,0.19,0.049,0.9924,1.8,163.0,0
10.4,0.49,7.0,3.34,38.0,0.22,0.21,0.048,0.9945,5.1,168.0,0
8.9,0.46,5.8,3.09,26.0,0.2,0.33,0.047,0.9976,16.05,166.0,1
8.9,0.46,5.8,3.09,26.0,0.2,0.33,0.047,0.9976,16.05,166.0,1
10.8,0.31,7.9,3.06,37.0,0.31,0.29,0.034,0.9938,7.35,154.0,1
9.2,0.6,6.6,3.38,16.0,0.38,0.31,0.058,0.9997,16.05,165.0,1
9.6,0.49,8.0,3.18,48.0,0.3,0.19,0.053,0.994,2.0,140.0,0
10.4,0.37,8.0,3.08,21.0,0.36,0.2,0.032,0.9921,1.2,78.0,0
8.7,0.57,8.0,3.03,41.0,0.26,0.25,0.043,0.9986,14.0,248.0,0
9.2,0.36,7.2,3.06,14.0,0.61,0.2,0.043,0.9987,16.2,103.0,0
9.2,0.63,7.7,3.18,45.0,0.42,0.3,0.045,0.9991,14.3,213.0,1
9.2,0.36,7.2,3.06,14.0,0.61,0.2,0.043,0.9987,16.2,103.0,0
9.2,0.63,7.7,3.18,45.0,0.42,0.3,0.045,0.9991,14.3,213.0,1
9.2,0.63,7.7,3.18,45.0,0.42,0.3,0.045,0.9991,14.3,213.0,1
10.2,0.39,6.4,3.4,34.0,0.32,0.22,0.029,0.9948,7.9,124.0,1
9.2,0.36,7.2,3.06,14.0,0.61,0.2,0.043,0.9987,16.2,103.0,0
9.0,0.32,7.0,3.2,39.0,0.02,0.53,0.036,0.993,1.0,107.0,1
9.7,0.43,7.3,3.37,41.0,0.41,0.24,0.05,0.9988,13.6,178.0,1
9.6,0.42,7.2,3.34,50.0,0.4,0.24,0.049,1.0,17.85,185.0,1
10.0,0.76,7.6,3.14,24.0,0.4,0.15,0.036,0.9932,1.3,112.0,1
9.2,0.63,7.7,3.18,45.0,0.42,0.3,0.045,0.9991,14.3,213.0,1
9.1,0.64,7.6,3.18,44.0,0.41,0.33,0.045,0.9989,13.7,197.0,1
8.7,0.41,6.8,3.3,40.0,0.31,0.24,0.046,1.0,18.3,142.0,1
8.7,0.41,6.8,3.3,40.0,0.31,0.24,0.046,1.0,18.3,142.0,1
9.5,0.44,6.8,3.14,31.0,0.44,0.35,0.056,0.9952,6.5,161.0,1
9.5,0.49,7.9,2.93,73.0,0.33,0.26,0.039,0.9969,10.3,212.0,0
8.9,0.41,7.5,2.9,53.0,0.67,0.29,0.037,0.9966,8.1,166.0,0
